unique_id	Manuscript	Editor	Final.Decision.Type	referees_clean	indiv_referees	name	gender	probability	count
941	EMBOJ-2017-98139	Vodermaier, Hartmut	Reject post review	Karl-Peter Hopfner,Malcolm White,Peter Cherepanov	Malcolm White	Malcolm	male	1	227
942	EMBOJ-2017-98139	Vodermaier, Hartmut	Reject post review	Karl-Peter Hopfner,Malcolm White,Peter Cherepanov	Peter Cherepanov	Peter	male	1	4373
943	EMBOJ-2017-98168	Vodermaier, Hartmut	Reject post review	Valery Krizhanovsky,James Manfredi,Marcos Malumbres	Valery Krizhanovsky	Valery	female	0.89	37
944	EMBOJ-2017-98168	Vodermaier, Hartmut	Reject post review	Valery Krizhanovsky,James Manfredi,Marcos Malumbres	James Manfredi	James	male	0.99	6359
945	EMBOJ-2017-98168	Vodermaier, Hartmut	Reject post review	Valery Krizhanovsky,James Manfredi,Marcos Malumbres	Marcos Malumbres	Marcos	male	1	823
946	EMBOJ-2017-98177	Vodermaier, Hartmut	Reject post review	Robert Benezra,Eduardo Torres,Zuzana Storchova	Robert Benezra	Robert	male	1	5222
947	EMBOJ-2017-98177	Vodermaier, Hartmut	Reject post review	Robert Benezra,Eduardo Torres,Zuzana Storchova	Eduardo Torres	Eduardo	male	1	1644
948	EMBOJ-2017-98177	Vodermaier, Hartmut	Reject post review	Robert Benezra,Eduardo Torres,Zuzana Storchova	Zuzana Storchova	Zuzana	female	1	209
949	EMBOJ-2017-98306	Vodermaier, Hartmut	Revise and Re-review	Helle Ulrich,Dana Branzei,Hongtao Yu	Helle Ulrich	Helle	female	1	170
950	EMBOJ-2017-98306	Vodermaier, Hartmut	Revise and Re-review	Helle Ulrich,Dana Branzei,Hongtao Yu	Dana Branzei	Dana	female	0.92	1154
951	EMBOJ-2017-98306	Vodermaier, Hartmut	Revise and Re-review	Helle Ulrich,Dana Branzei,Hongtao Yu	Hongtao Yu	Hongtao	male	1	1
952	EMBOJ-2017-98358	Vodermaier, Hartmut	Revise and Re-review	Masaaki Komatsu,Vladimir Kirkin,Nico P. Dantuma	Masaaki Komatsu	Masaaki	male	1	12
953	EMBOJ-2017-98358	Vodermaier, Hartmut	Revise and Re-review	Masaaki Komatsu,Vladimir Kirkin,Nico P. Dantuma	Vladimir Kirkin	Vladimir	male	1	299
954	EMBOJ-2017-98358	Vodermaier, Hartmut	Revise and Re-review	Masaaki Komatsu,Vladimir Kirkin,Nico P. Dantuma	Nico P. Dantuma	Nico P.	None	NA	NA
955	EMBOJ-2017-98369	Vodermaier, Hartmut	Reject post review	Grant Brown,Philippe Pasero,Maria Pia Longhese	Grant Brown	Grant	male	1	592
956	EMBOJ-2017-98369	Vodermaier, Hartmut	Reject post review	Grant Brown,Philippe Pasero,Maria Pia Longhese	Philippe Pasero	Philippe	male	0.99	605
957	EMBOJ-2017-98369	Vodermaier, Hartmut	Reject post review	Grant Brown,Philippe Pasero,Maria Pia Longhese	Maria Pia Longhese	Maria Pia	female	1	6
958	EMBOJ-2017-98576	Vodermaier, Hartmut	Revise and Re-review	Andrew Holland,Renata Basto,Manuel Thery,Daniel Müller	Andrew Holland	Andrew	male	1	5168
959	EMBOJ-2017-98576	Vodermaier, Hartmut	Revise and Re-review	Andrew Holland,Renata Basto,Manuel Thery,Daniel Müller	Renata Basto	Renata	female	0.99	309
960	EMBOJ-2017-98576	Vodermaier, Hartmut	Revise and Re-review	Andrew Holland,Renata Basto,Manuel Thery,Daniel Müller	Manuel Thery	Manuel	male	1	1954
961	EMBOJ-2017-98576	Vodermaier, Hartmut	Revise and Re-review	Andrew Holland,Renata Basto,Manuel Thery,Daniel Müller	Daniel Müller	Daniel	male	1	8180
962	EMBOJ-2017-98588	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Petr Cejka,Sang Eun Lee,John Tainer	Petr Cejka	Petr	male	1	172
963	EMBOJ-2017-98588	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Petr Cejka,Sang Eun Lee,John Tainer	Sang Eun Lee	Sang Eun	female	1	1
964	EMBOJ-2017-98588	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Petr Cejka,Sang Eun Lee,John Tainer	John Tainer	John	male	0.99	9931
965	EMBOJ-2017-98589	Vodermaier, Hartmut	Revise only	Chi Dang,Michael N. Hall	Chi Dang	Chi	female	0.55	86
966	EMBOJ-2017-98589	Vodermaier, Hartmut	Revise only	Chi Dang,Michael N. Hall	Michael N. Hall	Michael N.	None	NA	NA
967	EMBOJ-2017-98728	Vodermaier, Hartmut	Revise and Re-review	Nancy Hollingsworth,Erwin Peterman,Roland Kanaar	Nancy Hollingsworth	Nancy	female	1	2716
968	EMBOJ-2017-98728	Vodermaier, Hartmut	Revise and Re-review	Nancy Hollingsworth,Erwin Peterman,Roland Kanaar	Erwin Peterman	Erwin	male	0.98	185
969	EMBOJ-2017-98728	Vodermaier, Hartmut	Revise and Re-review	Nancy Hollingsworth,Erwin Peterman,Roland Kanaar	Roland Kanaar	Roland	male	1	255
970	EMBOJ-2017-98732	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Jennifer Cobb,Lena Ström,Rodrigo Bermejo	Jennifer Cobb	Jennifer	female	1	6717
971	EMBOJ-2017-98732	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Jennifer Cobb,Lena Ström,Rodrigo Bermejo	Lena Ström	Lena	female	0.99	592
972	EMBOJ-2017-98732	Vodermaier, Hartmut	Revise and Re-Review - Border Line Reject	Jennifer Cobb,Lena Ström,Rodrigo Bermejo	Rodrigo Bermejo	Rodrigo	male	1	1277
973	EMBOJ-2017-98760	Vodermaier, Hartmut	Revise and Re-review	Philipp Oberdoerffer,Matthias Altmeyer,Manuel Stucki	Philipp Oberdoerffer	Philipp	male	1	205
974	EMBOJ-2017-98760	Vodermaier, Hartmut	Revise and Re-review	Philipp Oberdoerffer,Matthias Altmeyer,Manuel Stucki	Matthias Altmeyer	Matthias	male	1	257
975	EMBOJ-2017-98760	Vodermaier, Hartmut	Revise and Re-review	Philipp Oberdoerffer,Matthias Altmeyer,Manuel Stucki	Manuel Stucki	Manuel	male	1	1954
